Lipid_ID	Lipid_Name	Lipid_Name_Tot	Lipid_Name_LION	Lipid_Class	FA_1	FA_2	Sat_status_FA1	Sat_status_FA2	FA_status_FA1	FA_status_FA2	Unsat_position_FA1	Unsat_position_FA2	HMDB_ID	KEGG_ID	LION_ID	cellular_component	Function	Total_Carb	Total_Unsat	Carbon_numb_FA1	Carbon_numb_FA2	Unsat_numb_FA1	Unsat_numb_FA2	PhysicoChemical	PathwaysKegg
PE.16.0.22.2.	PE(16:0_22:2)	PE(38:2)	PE(16:0/22:2)	PE	(16:0)	(22:2)	SFA	PUFA	Even	Even					LION:0003624	"endoplasmic reticulum (ER);mitochondrion"	membrane component	38	2	16	22	0	2	"glycerophospholipids [GP];glycerophosphoethanolamines [GP02];diacylglycerophosphoethanolamines [GP0201];headgroup with positive charge / zwitter-ion;negative intrinsic curvature;above average transition temperature;high transition temperature;fatty acid with less than 2 double bonds;saturated fatty acid;polyunsaturated fatty acid;fatty acid with 2 double bonds;fatty acid with 18 carbons or less;fatty acid with more than 18 carbons;fatty acid with 16-18 carbons;fatty acid with 16 carbons;fatty acid with 22-24 carbons;fatty acid with 22 carbons;below average lateral diffusion;low lateral diffusion;above average bilayer thickness;high bilayer thickness;very high bilayer thickness"	NA
PE.16.0.22.4.	PE(16:0_22:4)	PE(38:4)	PE(16:0/22:4)	PE	(16:0)	(22:4)	SFA	PUFA	Even	Even		omega_6	HMDB08943		LION:0003608	"endoplasmic reticulum (ER);mitochondrion"	membrane component	38	4	16	22	0	4	"glycerophospholipids [GP];glycerophosphoethanolamines [GP02];diacylglycerophosphoethanolamines [GP0201];headgroup with positive charge / zwitter-ion;negative intrinsic curvature;below average transition temperature;low transition temperature;fatty acid with less than 2 double bonds;saturated fatty acid;polyunsaturated fatty acid;fatty acid with more than 3 double bonds;fatty acid with 3-5 double bonds;fatty acid with 4 double bonds;fatty acid with 18 carbons or less;fatty acid with more than 18 carbons;fatty acid with 16-18 carbons;fatty acid with 16 carbons;fatty acid with 22-24 carbons;fatty acid with 22 carbons;average lateral diffusion;average bilayer thickness"	"Glycosylphosphatidylinositol (GPI)-anchor biosynthesis;Glycerophospholipid metabolism;Metabolic pathways;Biosynthesis of secondary metabolites;Autophagy - other;Autophagy - yeast;Autophagy - animal;Retrograde endocannabinoid signaling;Pathogenic Escherichia coli infection;Kaposi sarcoma-associated herpesvirus infection"
PE.16.0.22.5.	PE(16:0_22:5)	PE(38:5)	PE(16:0/22:5)	PE	(16:0)	(22:5)	SFA	PUFA	Even	Even		omega_3	HMDB08945		LION:0003600	"endoplasmic reticulum (ER);mitochondrion"	membrane component	38	5	16	22	0	5	"glycerophospholipids [GP];glycerophosphoethanolamines [GP02];diacylglycerophosphoethanolamines [GP0201];headgroup with positive charge / zwitter-ion;negative intrinsic curvature;below average transition temperature;low transition temperature;fatty acid with less than 2 double bonds;saturated fatty acid;polyunsaturated fatty acid;fatty acid with more than 3 double bonds;fatty acid with 3-5 double bonds;fatty acid with 5 double bonds;fatty acid with 18 carbons or less;fatty acid with more than 18 carbons;fatty acid with 16-18 carbons;fatty acid with 16 carbons;fatty acid with 22-24 carbons;fatty acid with 22 carbons;above average lateral diffusion;high lateral diffusion;average bilayer thickness"	"Glycosylphosphatidylinositol (GPI)-anchor biosynthesis;Glycerophospholipid metabolism;Metabolic pathways;Biosynthesis of secondary metabolites;Autophagy - other;Autophagy - yeast;Autophagy - animal;Retrograde endocannabinoid signaling;Pathogenic Escherichia coli infection;Kaposi sarcoma-associated herpesvirus infection"
PE.16.0.22.6.	PE(16:0_22:6)	PE(38:6)	PE(16:0/22:6)	PE	(16:0)	(22:6)	SFA	PUFA	Even	Even		omega_3	HMDB08946		LION:0003593	"endoplasmic reticulum (ER);mitochondrion"	membrane component	38	6	16	22	0	6	"glycerophospholipids [GP];glycerophosphoethanolamines [GP02];diacylglycerophosphoethanolamines [GP0201];headgroup with positive charge / zwitter-ion;negative intrinsic curvature;below average transition temperature;very low transition temperature;fatty acid with less than 2 double bonds;saturated fatty acid;polyunsaturated fatty acid;fatty acid with more than 3 double bonds;fatty acid with more than 5 double bonds;fatty acid with 6 double bonds;fatty acid with 18 carbons or less;fatty acid with more than 18 carbons;fatty acid with 16-18 carbons;fatty acid with 16 carbons;fatty acid with 22-24 carbons;fatty acid with 22 carbons;above average lateral diffusion;high lateral diffusion;below average bilayer thickness;low bilayer thickness"	"Glycosylphosphatidylinositol (GPI)-anchor biosynthesis;Glycerophospholipid metabolism;Metabolic pathways;Biosynthesis of secondary metabolites;Autophagy - other;Autophagy - yeast;Autophagy - animal;Retrograde endocannabinoid signaling;Pathogenic Escherichia coli infection;Kaposi sarcoma-associated herpesvirus infection"
PE.17.0.14.1.	PE(17:0_14:1)	PE(31:1)	PE(14:1/17:0)	PE	(17:0)	(14:1)	SFA	MUFA	Odd	Even								31	1	17	14	0	1	"glycerophospholipids [GP];glycerophosphoethanolamines [GP02];diacylglycerophosphoethanolamines [GP0201];headgroup with positive charge / zwitter-ion;negative intrinsic curvature;average transition temperature;fatty acid with less than 2 double bonds;saturated fatty acid;monounsaturated fatty acid;fatty acid with 18 carbons or less;fatty acid with 13-15 carbons;fatty acid with 14 carbons;fatty acid with 16-18 carbons;fatty acid with 17 carbons;average lateral diffusion;average bilayer thickness"	NA
PE.17.0.16.1.	PE(17:0_16:1)	PE(33:1)	PE(16:1/17:0)	PE	(17:0)	(16:1)	SFA	MUFA	Odd	Even								33	1	17	16	0	1	"glycerophospholipids [GP];glycerophosphoethanolamines [GP02];diacylglycerophosphoethanolamines [GP0201];headgroup with positive charge / zwitter-ion;negative intrinsic curvature;average transition temperature;fatty acid with less than 2 double bonds;saturated fatty acid;monounsaturated fatty acid;fatty acid with 18 carbons or less;fatty acid with 16-18 carbons;fatty acid with 16 carbons;fatty acid with 17 carbons;below average lateral diffusion;low lateral diffusion;average bilayer thickness"	NA
PE.17.0.18.1.	PE(17:0_18:1)	PE(35:1)	PE(17:0/18:1)	PE	(17:0)	(18:1)	SFA	MUFA	Odd	Even								35	1	17	18	0	1	"glycerophospholipids [GP];glycerophosphoethanolamines [GP02];diacylglycerophosphoethanolamines [GP0201];headgroup with positive charge / zwitter-ion;negative intrinsic curvature;above average transition temperature;high transition temperature;fatty acid with less than 2 double bonds;saturated fatty acid;monounsaturated fatty acid;fatty acid with 18 carbons or less;fatty acid with 16-18 carbons;fatty acid with 17 carbons;fatty acid with 18 carbons;below average lateral diffusion;low lateral diffusion;above average bilayer thickness;high bilayer thickness"	NA
PE.17.0.18.2.	PE(17:0_18:2)	PE(35:2)	PE(17:0/18:2)	PE	(17:0)	(18:2)	SFA	PUFA	Odd	Even		omega_6						35	2	17	18	0	2	"glycerophospholipids [GP];glycerophosphoethanolamines [GP02];diacylglycerophosphoethanolamines [GP0201];headgroup with positive charge / zwitter-ion;negative intrinsic curvature;average transition temperature;fatty acid with less than 2 double bonds;saturated fatty acid;polyunsaturated fatty acid;fatty acid with 2 double bonds;fatty acid with 18 carbons or less;fatty acid with 16-18 carbons;fatty acid with 17 carbons;fatty acid with 18 carbons;average lateral diffusion;above average bilayer thickness;high bilayer thickness"	NA
PE.17.0.18.3.	PE(17:0_18:3)	PE(35:3)	PE(17:0/18:3)	PE	(17:0)	(18:3)	SFA	PUFA	Odd	Even		omega_3						35	3	17	18	0	3	"glycerophospholipids [GP];glycerophosphoethanolamines [GP02];diacylglycerophosphoethanolamines [GP0201];headgroup with positive charge / zwitter-ion;negative intrinsic curvature;below average transition temperature;low transition temperature;fatty acid with less than 2 double bonds;saturated fatty acid;polyunsaturated fatty acid;fatty acid with more than 3 double bonds;fatty acid with 3-5 double bonds;fatty acid with 3 double bonds;fatty acid with 18 carbons or less;fatty acid with 16-18 carbons;fatty acid with 17 carbons;fatty acid with 18 carbons;average lateral diffusion;average bilayer thickness"	NA
PE.17.0.18.4.	PE(17:0_18:4)	PE(35:4)	PE(17:0/18:4)	PE	(17:0)	(18:4)	SFA	PUFA	Odd	Even		omega_3			0			35	4	17	18	0	4		NA
PE.17.0.20.2.	PE(17:0_20:2)	PE(37:2)	PE(17:0/20:2)	PE	(17:0)	(20:2)	SFA	PUFA	Odd	Even								37	2	17	20	0	2	"glycerophospholipids [GP];glycerophosphoethanolamines [GP02];diacylglycerophosphoethanolamines [GP0201];headgroup with positive charge / zwitter-ion;negative intrinsic curvature;average transition temperature;fatty acid with less than 2 double bonds;saturated fatty acid;polyunsaturated fatty acid;fatty acid with 2 double bonds;fatty acid with 18 carbons or less;fatty acid with more than 18 carbons;fatty acid with 16-18 carbons;fatty acid with 17 carbons;fatty acid with 19-21 carbons;fatty acid with 20 carbons;below average lateral diffusion;low lateral diffusion;above average bilayer thickness;high bilayer thickness"	NA
PE.17.0.20.3.	PE(17:0_20:3)	PE(37:3)	PE(17:0/20:3)	PE	(17:0)	(20:3)	SFA	PUFA	Odd	Even		omega_6						37	3	17	20	0	3	"glycerophospholipids [GP];glycerophosphoethanolamines [GP02];diacylglycerophosphoethanolamines [GP0201];headgroup with positive charge / zwitter-ion;negative intrinsic curvature;average transition temperature;fatty acid with less than 2 double bonds;saturated fatty acid;polyunsaturated fatty acid;fatty acid with more than 3 double bonds;fatty acid with 3-5 double bonds;fatty acid with 3 double bonds;fatty acid with 18 carbons or less;fatty acid with more than 18 carbons;fatty acid with 16-18 carbons;fatty acid with 17 carbons;fatty acid with 19-21 carbons;fatty acid with 20 carbons;average lateral diffusion;above average bilayer thickness;high bilayer thickness"	NA
PE.17.0.20.4.	PE(17:0_20:4)	PE(37:4)	PE(17:0/20:4)	PE	(17:0)	(20:4)	SFA	PUFA	Odd	Even		omega_6						37	4	17	20	0	4	"glycerophospholipids [GP];glycerophosphoethanolamines [GP02];diacylglycerophosphoethanolamines [GP0201];headgroup with positive charge / zwitter-ion;negative intrinsic curvature;below average transition temperature;low transition temperature;fatty acid with less than 2 double bonds;saturated fatty acid;polyunsaturated fatty acid;fatty acid with more than 3 double bonds;fatty acid with 3-5 double bonds;fatty acid with 4 double bonds;fatty acid with 18 carbons or less;fatty acid with more than 18 carbons;fatty acid with 16-18 carbons;fatty acid with 17 carbons;fatty acid with 19-21 carbons;fatty acid with 20 carbons;above average lateral diffusion;high lateral diffusion;average bilayer thickness"	NA
PE.17.0.20.5.	PE(17:0_20:5)	PE(37:5)	PE(17:0/20:5)	PE	(17:0)	(20:5)	SFA	PUFA	Odd	Even		omega_3						37	5	17	20	0	5	"glycerophospholipids [GP];glycerophosphoethanolamines [GP02];diacylglycerophosphoethanolamines [GP0201];headgroup with positive charge / zwitter-ion;negative intrinsic curvature;below average transition temperature;very low transition temperature;fatty acid with less than 2 double bonds;saturated fatty acid;polyunsaturated fatty acid;fatty acid with more than 3 double bonds;fatty acid with 3-5 double bonds;fatty acid with 5 double bonds;fatty acid with 18 carbons or less;fatty acid with more than 18 carbons;fatty acid with 16-18 carbons;fatty acid with 17 carbons;fatty acid with 19-21 carbons;fatty acid with 20 carbons;above average lateral diffusion;high lateral diffusion;below average bilayer thickness;low bilayer thickness"	NA
PE.17.0.22.1.	PE(17:0_22:1)	PE(39:1)	PE(17:0/22:1)	PE	(17:0)	(22:1)	SFA	MUFA	Odd	Even								39	1	17	22	0	1	"glycerophospholipids [GP];glycerophosphoethanolamines [GP02];diacylglycerophosphoethanolamines [GP0201];headgroup with positive charge / zwitter-ion;negative intrinsic curvature;above average transition temperature;very high transition temperature;fatty acid with less than 2 double bonds;saturated fatty acid;monounsaturated fatty acid;fatty acid with 18 carbons or less;fatty acid with more than 18 carbons;fatty acid with 16-18 carbons;fatty acid with 17 carbons;fatty acid with 22-24 carbons;fatty acid with 22 carbons;below average lateral diffusion;very low lateral diffusion;above average bilayer thickness;very high bilayer thickness"	NA
PE.17.0.22.2.	PE(17:0_22:2)	PE(39:2)	PE(17:0/22:2)	PE	(17:0)	(22:2)	SFA	PUFA	Odd	Even								39	2	17	22	0	2	"glycerophospholipids [GP];glycerophosphoethanolamines [GP02];diacylglycerophosphoethanolamines [GP0201];headgroup with positive charge / zwitter-ion;negative intrinsic curvature;above average transition temperature;high transition temperature;fatty acid with less than 2 double bonds;saturated fatty acid;polyunsaturated fatty acid;fatty acid with 2 double bonds;fatty acid with 18 carbons or less;fatty acid with more than 18 carbons;fatty acid with 16-18 carbons;fatty acid with 17 carbons;fatty acid with 22-24 carbons;fatty acid with 22 carbons;below average lateral diffusion;low lateral diffusion;above average bilayer thickness;very high bilayer thickness"	NA
PE.17.0.22.4.	PE(17:0_22:4)	PE(39:4)	PE(17:0/22:4)	PE	(17:0)	(22:4)	SFA	PUFA	Odd	Even		omega_6						39	4	17	22	0	4	"glycerophospholipids [GP];glycerophosphoethanolamines [GP02];diacylglycerophosphoethanolamines [GP0201];headgroup with positive charge / zwitter-ion;negative intrinsic curvature;average transition temperature;fatty acid with less than 2 double bonds;saturated fatty acid;polyunsaturated fatty acid;fatty acid with more than 3 double bonds;fatty acid with 3-5 double bonds;fatty acid with 4 double bonds;fatty acid with 18 carbons or less;fatty acid with more than 18 carbons;fatty acid with 16-18 carbons;fatty acid with 17 carbons;fatty acid with 22-24 carbons;fatty acid with 22 carbons;average lateral diffusion;above average bilayer thickness;high bilayer thickness"	NA
PE.17.0.22.5.	PE(17:0_22:5)	PE(39:5)	PE(17:0/22:5)	PE	(17:0)	(22:5)	SFA	PUFA	Odd	Even		omega_3						39	5	17	22	0	5	"glycerophospholipids [GP];glycerophosphoethanolamines [GP02];diacylglycerophosphoethanolamines [GP0201];headgroup with positive charge / zwitter-ion;negative intrinsic curvature;below average transition temperature;low transition temperature;fatty acid with less than 2 double bonds;saturated fatty acid;polyunsaturated fatty acid;fatty acid with more than 3 double bonds;fatty acid with 3-5 double bonds;fatty acid with 5 double bonds;fatty acid with 18 carbons or less;fatty acid with more than 18 carbons;fatty acid with 16-18 carbons;fatty acid with 17 carbons;fatty acid with 22-24 carbons;fatty acid with 22 carbons;above average lateral diffusion;high lateral diffusion;average bilayer thickness"	NA
PE.17.0.22.6.	PE(17:0_22:6)	PE(39:6)	PE(17:0/22:6)	PE	(17:0)	(22:6)	SFA	PUFA	Odd	Even		omega_3						39	6	17	22	0	6	"glycerophospholipids [GP];glycerophosphoethanolamines [GP02];diacylglycerophosphoethanolamines [GP0201];headgroup with positive charge / zwitter-ion;negative intrinsic curvature;below average transition temperature;low transition temperature;fatty acid with less than 2 double bonds;saturated fatty acid;polyunsaturated fatty acid;fatty acid with more than 3 double bonds;fatty acid with more than 5 double bonds;fatty acid with 6 double bonds;fatty acid with 18 carbons or less;fatty acid with more than 18 carbons;fatty acid with 16-18 carbons;fatty acid with 17 carbons;fatty acid with 22-24 carbons;fatty acid with 22 carbons;above average lateral diffusion;high lateral diffusion;below average bilayer thickness;low bilayer thickness"	NA
PE.18.0.14.0.	PE(18:0_14:0)	PE(32:0)	PE(14:0/18:0)	PE	(18:0)	(14:0)	SFA	SFA	Even	Even					LION:0003544			32	0	18	14	0	0	"glycerophospholipids [GP];glycerophosphoethanolamines [GP02];diacylglycerophosphoethanolamines [GP0201];headgroup with positive charge / zwitter-ion;negative intrinsic curvature;above average transition temperature;very high transition temperature;fatty acid with less than 2 double bonds;saturated fatty acid;fatty acid with 18 carbons or less;fatty acid with 13-15 carbons;fatty acid with 14 carbons;fatty acid with 16-18 carbons;fatty acid with 18 carbons;below average lateral diffusion;low lateral diffusion;above average bilayer thickness;high bilayer thickness"	NA
PE.18.0.14.1.	PE(18:0_14:1)	PE(32:1)	PE(14:1/18:0)	PE	(18:0)	(14:1)	SFA	MUFA	Even	Even								32	1	18	14	0	1	"glycerophospholipids [GP];glycerophosphoethanolamines [GP02];diacylglycerophosphoethanolamines [GP0201];headgroup with positive charge / zwitter-ion;negative intrinsic curvature;average transition temperature;fatty acid with less than 2 double bonds;saturated fatty acid;monounsaturated fatty acid;fatty acid with 18 carbons or less;fatty acid with 13-15 carbons;fatty acid with 14 carbons;fatty acid with 16-18 carbons;fatty acid with 18 carbons;average lateral diffusion;below average lateral diffusion;low lateral diffusion;average bilayer thickness"	NA
PE.18.0.15.0.	PE(18:0_15:0)	PE(33:0)	PE(15:0/18:0)	PE	(18:0)	(15:0)	SFA	SFA	Even	Even								33	0	18	15	0	0	"glycerophospholipids [GP];glycerophosphoethanolamines [GP02];diacylglycerophosphoethanolamines [GP0201];headgroup with positive charge / zwitter-ion;negative intrinsic curvature;above average transition temperature;very high transition temperature;fatty acid with less than 2 double bonds;saturated fatty acid;fatty acid with 18 carbons or less;fatty acid with 13-15 carbons;fatty acid with 15 carbons;fatty acid with 16-18 carbons;fatty acid with 18 carbons;below average lateral diffusion;low lateral diffusion;above average bilayer thickness;high bilayer thickness"	NA
